profilePictureUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId,timestamp
,"E sobre a desregulamentação da Psicologia, oq está sendo feito pelo @conselhofederaldepsicologia ??",13,1,2023-01-09T14:54:55.000Z,18002409229573001,637034448,2023-01-11T20:59:18.255Z
,Será que há nota do conselho quando em 2017 a esquerda invadiu o congresso?  Perguntar não ofende.,9,4,2023-01-09T15:25:15.000Z,18079705810323831,300982660,2023-01-11T20:59:18.255Z
,E  sobre a PL que desregulamenta a Psicologia ?? Vão cruzar os braços ??? Ta na hora da Psicologia focar apenas nos assuntos da classe.,36,1,2023-01-09T14:55:45.000Z,17948615096305232,1432148366,2023-01-11T20:59:18.255Z
,Só se posicionam quando tocam na ideologia apoiada pela psicologia ? E quanto ao restante ? Tem uma galera querendo desregulamentar a psicologia e até agr nada de vcs falarem algo 🤷🏻‍♀️,1,0,2023-01-09T17:34:38.000Z,18161342458272487,324063268,2023-01-11T20:59:18.255Z
,"A Psicologia precisa se posicionar fortemente frente a todos os fundamentalismos criminosos que rondam a sociedade brasileira, inclusive na Psicologia. No meio de terroristas há pessoas formadas em psicologia e essas pessoas precisam ter resposta tb de seus conselhos. É inconcebível um psicólogo terrorista!!",1,0,2023-01-09T16:37:56.000Z,17939076302567075,8599164330,2023-01-11T20:59:18.255Z
,Aprendi na faculdade que somos agentes de mudança e que devemos evitar o máximo julgamentos...mas...O que vi ontem na mídia foi muita gente idosa caída no chão ...pessoas que ajudaram a erguer esse país indo pra cadeia em massa sem antecedentes criminais...sendo chamadas até de terroristas.Me poupem o povo que é contra o povo.VAMOS RESPEITAR OS IDOSOS DESSE PAÍS . Tô vendo é a classe de psicólogos desunida demais e encaro isso como  um absurdo .,2,0,2023-01-10T00:31:41.000Z,18324689830068512,6771173006,2023-01-11T20:59:18.255Z
,👏🔥🙌❤️,3,0,2023-01-09T14:45:20.000Z,18337355377034476,28839938897,2023-01-11T20:59:18.255Z
,CFP PROVANDO QUÃO DESNECESSÁRIO É!,1,0,2023-01-10T00:20:04.000Z,18212016514207321,293162426,2023-01-11T20:59:18.255Z
,@tassia_psiboss apagaram seu comentário?,1,2,2023-01-10T00:16:48.000Z,18337452502032833,2237795637,2023-01-11T20:59:22.344Z
,"Eu concordo plenamente que nós devemos nos manifestar pacificamente, desde que o povo não seja ridicularizado por aqueles que cometem atrocidades contra o povo brasileiro como vem acontecendo. Do contrário o povo deixa de ser povo e passa a ser gado. E o governo deixa de ser democrático e passa a ser autoritário como está ocorrendo. Nós somos pacíficos, entretanto, não somos passivos, nem idiotas. Não seremos subjugados por um governo tirano. Se for necessário vamos resolver isso da forma que convier.",0,0,2023-01-09T22:05:58.000Z,18048230728381047,1388383867,2023-01-11T20:59:22.344Z
,"Acredito que qualquer brasileiro com um mínimo de bom senso, sendo psicólogo ou não e independente de em quem tenha votado, repudia os lamentáveis acontecimentos de ontem. Mas o que me impressiona nesta postagem é a quantidade de comentários de psicólogos julgando, criticando, depreciando outros colegas de profissão que possuem opinião política diferente. Lembrem-se, as pessoas fazem escolhas conforme seus valores, necessidades e história de vida e devemos respeitar, isso é democracia. Os atos ocorridos ontem foram orquestrados por uma minoria radical, ideia não compartilhada por pessoas que prezam a ordem e a democracia.",7,0,2023-01-09T17:24:17.000Z,18243713566194883,38426430376,2023-01-11T20:59:22.344Z
,"Nós como cidadãos brasileiros CONDENAMOS e REPUDIAMOS qualquer ato de depredação seja ao patrimônio público ou qq outro patrimônio....AGRADEÇO A PUBLICAÇÃO como participante desse conselho, mas aproveito a oportunidade para ressaltar a minha observação nessa página que está me parecendo política partidária .....que as postagens sejam a favor da nossa nação🇧🇷 e não de um partido.",8,1,2023-01-09T15:07:24.000Z,17847030344901839,33848845300,2023-01-11T20:59:22.344Z
,"O sistema Conselhos de Psicologia está a postos pela defesa da democracia e pela profissão de psicólogo/a, sempre ! Os críticos do sistema devem vir somar conosco na luta.",16,1,2023-01-09T15:16:07.000Z,17988591964697809,2083969573,2023-01-11T20:59:22.344Z
,👏👏👏👏👏❤️❤️❤️,3,0,2023-01-09T14:54:03.000Z,17939139011587794,5745319445,2023-01-11T20:59:22.344Z
,Todos os psis envolvidos nesses atos tinham que ser cassados!,22,1,2023-01-09T15:10:42.000Z,18333082603040733,6823518244,2023-01-11T20:59:22.344Z
,"Concordo com o CFP, agora eles deveriam também condenar decisões arbitrárias que contribuíram muito para esse caos. Tudo isso seria evitado se o sistema cumprissem de fato a Constituição Federal!",42,4,2023-01-09T15:06:27.000Z,17957152991508948,7567241816,2023-01-11T20:59:22.344Z
,A melhor parte são as regras para os comentarios😂.,51,4,2023-01-09T14:57:40.000Z,18255461206130511,823401030,2023-01-11T20:59:22.344Z
,"O ovo da serpente para desregularizar nossa PROFISSÃO foi colocado, embora o deputado não tenha sido reeleito, a idéia foi plantada lá e qualquer dia seremos apenas informados oficialmente que não somos mais regulamentados se o @conselhofederaldepsicologia já tem algum posicionamento sobre isso por favor nos informe... nenhuma lei é resolvida do dia para a noite e já temos o exemplo dos TESTES.....",2,1,2023-01-09T15:23:51.000Z,17978591026920427,29309949901,2023-01-11T20:59:22.344Z
,"Misericórdia,  conselho comentar sobre política, quando não consegue olhar p próprio problemas que a própria categoria enfrenta.  Lamentável.  Parei de seguir a página",6,0,2023-01-09T15:19:16.000Z,17918092493580964,4374710720,2023-01-11T20:59:22.344Z
,"Em 2006 e 2013 também assistimos atos golpistas semelhantes. Invasões e destruição, além de tentativas de intimidar as instituições. Viva a democracia e punição aos responsáveis.",2,0,2023-01-09T15:14:13.000Z,18041012380406821,7436393296,2023-01-11T20:59:22.344Z
,As manifestações quando pacíficas e cumprindo o que prevê a CF são legítimas! Mas a referida PL está para ser apreciada pelo presidente da Câmara. Temos que ficar atentos.,2,0,2023-01-09T15:05:31.000Z,17876466227797380,10201131583,2023-01-11T20:59:22.344Z
,"Olá preciso do meu boleto para pagamento da anuidade, em Manaus ninguém responde e-mail, telefone.. não precisamos pagar esse ano?😂 ninguém quer mandar o boleto",8,2,2023-01-09T15:03:32.000Z,17955593372168660,1637432280,2023-01-11T20:59:22.344Z
,Importante posicionamento do CFP,45,0,2023-01-09T14:51:54.000Z,17937943724596947,407598548,2023-01-11T20:59:22.344Z
,"Gostaria de saber qual medida está sendo tomada sobre a Pl que visa a desregulamentação da Psicologia dentre outras profissões. O conselho já entrou em contato com as outras profissões inclusas ? Se não se unirem e se prepararem, logo vão postar apenas uma nota de repúdio lamentando o absurdo.",94,4,2023-01-09T14:53:09.000Z,17933457320612289,1660825717,2023-01-11T20:59:26.403Z
,"É fácil condenar...agora, será que podemos condenar uma nação que luta contra um presidente que roubou (a devolução do dinheiro é prova do roubo) e de uma eleição que não foi correta? O povo está só e são as armas que encontraram pra tanta indignação... é bem fácil falar...",1,0,2023-01-09T21:10:21.000Z,18238801921198185,34459602759,2023-01-11T20:59:26.403Z
,🤔,1,0,2023-01-09T14:43:55.000Z,18231810754081075,4279999982,2023-01-11T20:59:26.403Z
,Posicionamento de milhões. Atuação em prol da classe de psicólogos nota ZERO. Queria que todo esse empenho e força de vocês fossem iguais na luta pela nossa profissão,1,0,2023-01-09T19:22:20.000Z,17954645912464091,217660980,2023-01-11T20:59:26.403Z
,"Ataques aos poderes, realmente, são condenáveis, mas e os ataques à Constituição vc's tambem condenam  ou postaram algo nesse sentido??",21,2,2023-01-09T14:52:19.000Z,17991232747665996,6674935736,2023-01-11T20:59:26.403Z
,Psicólogo que apoia ditaduras também! A América Latina está apodrecendo nas mãos dos comunistas e alguns psicólogos ainda se colocam como solução para um problema que ajudam a estruturar!,9,3,2023-01-09T16:32:31.000Z,17943191651364514,1973144589,2023-01-11T20:59:26.403Z
,Vamos condenar tb o ato q estão a aprovar sobre EXTINÇÃO DE DIPLOMA NA PSICOLOGIA?,11,1,2023-01-09T15:01:16.000Z,17983996681839103,4108583572,2023-01-11T20:59:26.403Z
,"Para comentários repetitivos: 

•Sobre a PL que
possivelmente desregulamenta a profissão:
o presidente do conselho Pedro Paulo
Bicalho já se posicionou. Inclusive o deputado autor do projeto não se reelegeu.
E também foi falado caso algum deputado queira desarquivar essa PL.

•Psicoterapia não é exclusividade da psicologia. Tendo em vista que também não são maioria psicólogos que desenvolvem os métodos e técnicas psicoterápicas. A maioria são médicos que as desenvolvem. Psicólogos e psiquiatras podem atuar com psicoterapia (e isso não é só no Brasil). 
¥Sobre terapia, é um termo abrangente que inclue múltiplos profissionais. Exemplo: fiosioterapia, unidade de terapia intensiva, terapia holística (aqui, muito menos, teremos exclusividade). 

•Existe os testes regulamentados e os testes não regulamentados da psicologia.
(Concordo com uma forma mais fiscalizadora( porém é que nem bula de remédio e busca de diagnóstico pelo google. Cabe aos psicólogos também informar a população sobre os prejuízos dos auto testes psicológicos, e, valorizar mais os testes psicológicos. (E utilizá-los).

•concordo sobre a divulgação e promoção da psicologia clínica. E da importância do cuidado à saúde mental (comportamentos desregular) bem como esse reconhecimento à saúde como um todo e não de maneira separatista, como uma dualidade de saúde humana. 

•Concordo com o posicionamento do CFP sobre o repúdio ao ato violento e os enfrentamentos nas políticas para a psicologia nas esferas nacionais como o parlamento, os três poderes, a política em si? Principalmente sendo o povo ativo no fazer da política no voto, na aceitação ou não dele, e o social ligado diretamente com o comportamento e casualidade ou efeito no impacto de Saúde-doença.",4,0,2023-01-09T15:40:26.000Z,17878577033750956,10246362995,2023-01-11T20:59:26.403Z
,"É sobre a PL da extinção da profissão psicólogo, qual a posição ?",34,0,2023-01-09T14:48:53.000Z,17939962679412702,1475440835,2023-01-11T20:59:26.403Z
,"Um novo Projeto de Lei (PL) pode acabar com a regularização de algumas profissões, se aprovado no Congresso, prejudicando carreiras de diversos segmentos.
Essa é a proposta do PL 3081/2022, do deputado federal Tiago Mitraud (Novo), que revoga e altera 86 leis, decretos e decretos-lei, com objetivo de desregulamentar diversas especialidades.
A regulamentação das profissões garante reconhecimento, direitos e valorização das categorias, que conseguiram suas garantias após décadas de reivindicações dos trabalhadores e sindicatos.
Entre os profissionais que teriam suas atividades desregulamentadas estão os jornalistas, engenheiros, estatísticos, assistentes sociais e outros.
O deputado justificou no texto sua decisão, explicando que as profissões incluídas no PL 3081/2022 “não oferecem risco à segurança, à saúde, à ordem pública, à incolumidade individual e patrimonial"". 
A Câmara dos Deputados decidiu abrir uma consulta pública sobre o projeto de lei em seu site oficial, onde os brasileiros podem votar sobre o tema gratuitamente, expondo suas opiniões com a possibilidade de concordar ou discordar do texto.
Até o momento, 98% dos entrevistados votaram que “discordam totalmente” da proposta, sendo a decisão contrária mais forte.
Quem quiser participar da votação pode acessar a enquete oficial por aqui.
O PL ainda será votado na Câmara dos Deputados.",1,0,2023-01-09T18:48:02.000Z,18058388449368691,9228360479,2023-01-11T20:59:26.403Z
,"AdM elegeu o 🐙. Confirmou as suspeitas negando código fonte. A transparência eleitoral foi blindada por floreios jurídicos. Do rio que tudo arranca se diz violento, mas ninguém diz violentas as margens que o comprimem. Repúdio total às arbitrariedades contra a constituição dos altos do stf! Esquerda elitista que financia infiltrados para vandalizar atos pacíficos como revanchismo político. #brazilwassotolen #lulanacadeia",1,0,2023-01-09T18:45:54.000Z,17969946823916003,9993574005,2023-01-11T20:59:26.403Z
,E a nota de repúdio sobre a possibilidade da extinção da obrigatoriedade do diploma para exercer a profissão? Quando vão começar a lutar pela classe? Pois pelas postagens que acompanho só vejo tentativa de lacração e a briga pela valorização da profissão e do profissional de psicologia vai ficando de lado... Parem de hipocrisia... Olhem para a realidade...,24,1,2023-01-09T14:55:34.000Z,17981109244884096,52783309456,2023-01-11T20:59:26.403Z
,"2023 e a única coisa que nosso conselho sabe é lançar nota! Importântissimo se manifestar, mas assumir uma postura de trabalho diante das causas da classe também é!",15,0,2023-01-09T14:53:49.000Z,17938968479583139,1590191347,2023-01-11T20:59:26.403Z
,"Nós ""psis""estamos em luto com a desvalorização e a possibilidade de extinção da psicologia enquanto profissão, isso sim! Parabéns ao Conselho, continuemos de olhos vendados para o que nos afeta enquanto classe profissional. Ao final, uma nota de repúdio é o suficiente, como sempre é feito! 👏👏",13,2,2023-01-09T14:54:52.000Z,18000701542598168,4997212664,2023-01-11T20:59:26.403Z
,Esperando o posicionamento sobre a PL,127,6,2023-01-09T14:47:58.000Z,17885573039777261,1264346323,2023-01-11T20:59:26.403Z
,E quanto ao PL sobre a nossa profissão? Terá uma celeridade sobre este posicionamento também?,1,0,2023-01-09T18:25:12.000Z,17971891976058693,20314897,2023-01-11T20:59:30.415Z
,Um Conselho partidário já é por si só amplamente descredibilizado. Por uma psicologia livre de ideologia política 👊🏻.,2,0,2023-01-09T18:25:35.000Z,17974475356960321,453967166,2023-01-11T20:59:30.415Z
,Onde está o posicionamento do Conselho referente a extinção da necessidade de diploma de psicologo???,59,1,2023-01-09T14:57:28.000Z,17979717415763285,9001429801,2023-01-11T20:59:30.415Z
,Kkkkk verdadeira palhaçada. CRP ou partido político? Eis a questão,2,4,2023-01-09T16:30:10.000Z,18063420388359885,1579629667,2023-01-11T20:59:30.416Z
,"Ta, mas e a PL?",5,0,2023-01-09T14:57:12.000Z,17960542478245995,410669015,2023-01-11T20:59:30.416Z
,E a PL ? Melhor agirem antes,2,0,2023-01-09T14:54:45.000Z,17983433746831931,1545991874,2023-01-11T20:59:30.416Z
,"E sobre o processo lei que vai cancelar os diplomas superiores de psicologia , vocês ouviram falar a proposta é de um deputado de MG.",12,0,2023-01-09T14:54:04.000Z,17948942225434379,27195137074,2023-01-11T20:59:30.416Z
,ótimo! mas e o posicionamento sobre o PL que quer desregulamentar nossa profissão???,8,1,2023-01-09T16:51:41.000Z,18240632644196905,247699159,2023-01-11T20:59:30.416Z
,"Mais uma nota de repúdio, que legal, a especialidade de vocês.",2,0,2023-01-09T16:33:04.000Z,17914219736603053,301975184,2023-01-11T20:59:30.416Z
,"@conselhofederaldepsicologia cadê o post de posicionamento a respeito da PL ,sobre extinguir a necessidade de diploma para psicólogo???? Cadê a nota de repúdio? Ou só irão postar nota de lamento?",4,0,2023-01-09T15:01:05.000Z,18037737691414898,7038088284,2023-01-11T20:59:30.416Z
,"Condena a PL 3081/2022 também?  Ou só vai ficar  de falácias e agir que é bom nada....e a Pl de 30 horas? Não basta apenas emitir nota, tem que ser efetivo e fazer algo para os profissionais, profissão sucateada... realmente até o coaching de boteco tem mais valor que o Psicólogo.",18,0,2023-01-09T14:53:17.000Z,17961516380073521,10476009473,2023-01-11T20:59:30.416Z
,"Vou achar lindo quando forem vocês pegando porrada, quando forem protestar contra a desregulamentação da profissão de vocês. São 35 profissões que estão na lista, e o de vocês tá no meio rs",4,0,2023-01-09T15:09:16.000Z,17984111113716986,320811301,2023-01-11T20:59:30.416Z
,"Defesa da democracia não deveria ser questão partidária. Muito menos a Psicologia como instituição, que deveria ter um posicionamento mais crítico - pensando a si mesma e nas questões humanas que levam a atos coletivos bárbaros (leia-se sem reflexão, sem consciência crítica),independente de posição partidária.  Estamos lidando com fenômenos humanos e sociais importantes e não tem lado inocente nem salvador.",14,0,2023-01-09T16:14:01.000Z,18335176207021749,11224110013,2023-01-11T20:59:30.416Z
,👏👏👏,3,0,2023-01-09T14:42:30.000Z,17959423580333174,866654831,2023-01-11T20:59:30.416Z
,"Declarou o óbvio! E sobre a PL em tramitação que propõe a desregulamentação de nossa profissão?
#queremosresposta",0,0,2023-01-09T18:02:05.000Z,17961090482261243,581284253,2023-01-11T20:59:30.416Z
,Nao entendi o porque o CFP precisa tomar partido. Requeiro uma publicação sobre a profissão e os direitos que tenos pouco.,1,0,2023-01-09T15:44:52.000Z,17965964213133682,450756003,2023-01-11T20:59:35.540Z
,"Sabemos que existem psicólogos/as golpistas e fascistoides. Mas são esmagadora minoria, como as últimas eleições provaram!",1,0,2023-01-09T16:36:58.000Z,18068994697344457,1111779421,2023-01-11T20:59:35.540Z
,"Terroristas animalescos! Urinando, defecando, destruindo, roubando, batendo em policiais! Sejam presos e paguem pelos prejuízos!",1,0,2023-01-09T17:22:47.000Z,17854590608857902,259389922,2023-01-11T20:59:35.540Z
,"Precisamos de diálogo,  talvez a Psicologia,  Mediação de conflitos possa contribuir com a saúde mental neste momento.  Todos sofrem, quem luta a favor, contra, quem vê atos de violência exposta na TV, nós que atendemos os reflexos do social. Chama-se violência patrimonial, lamentável que tenha chegado neste ponto. Apoio e grupo de ajuda em diálogo, por favor, a política precisa de suporte. Precisamos. Sinto muito.",3,0,2023-01-09T16:42:53.000Z,17894198678681478,9897966659,2023-01-11T20:59:35.540Z
,"E o posicionamento sobre o piso salarial? Sobre essa Pl que foi apresentada pelo deputado? E posicionamento sobre as horas de trabalho? Nada né!? Parabéns, sqn!",4,0,2023-01-09T16:03:11.000Z,17950188908385758,4778069361,2023-01-11T20:59:35.540Z
,Rápidos pra se posicionar sobre isso mas não vi uma única postagem de vocês sobre a PL que desregulamenta a profissão.,10,0,2023-01-09T16:04:15.000Z,18249975778181710,259058829,2023-01-11T20:59:35.540Z
,"Esse PL não vinga!
Se acalmem!",1,0,2023-01-09T16:43:17.000Z,18049663720379952,684646119,2023-01-11T20:59:35.540Z
,"Quem foram os infiltrados? Qual a fonte desta informação? Não se chuta cachorro morto! Pra que se infiltrar? Fato, o patrimônio publico foi destruído, obras de arte valiosíssimas foram vandalizadas e o dinheiro para reconstruir deve vir do bolso dos financiadores e terroristas que invadiram os 3 poderes.",1,0,2023-01-09T15:01:16.000Z,17969199949935585,2007771786,2023-01-11T20:59:35.540Z
,A postagem eu apoio.  Sou contra Bolsonaro. Mas há  muito a ser feito por nós psicólogas. Não só  cobrar anuidade.,1,0,2023-01-09T16:20:08.000Z,17971264196044242,7956874912,2023-01-11T20:59:35.540Z
,Real estou de luto desde 01/01/2023,10,1,2023-01-09T14:46:55.000Z,18001755133572709,3944631742,2023-01-11T20:59:35.540Z
,"Ótimo,quero ver quando for Mst se vão ser coerentes.",1,0,2023-01-09T16:11:59.000Z,17972532029003724,1443251917,2023-01-11T20:59:35.540Z
,E os ataques as crianças?????,8,2,2023-01-09T14:48:31.000Z,18001134502573947,43894548981,2023-01-11T20:59:35.540Z
,Eu esperava ver o repúdio de vcs sobre a PL que estão tentando passar para tornar desnecessário a formação e diplomação para exercer a Psicologia (entre outras profissões). Qual a ação que o Conselho irá tomar?,4,0,2023-01-09T15:33:10.000Z,18225102172164170,5847182494,2023-01-11T20:59:35.540Z
,Aguardando posicionamento sobre a PL de desregulamentação da profissão! 👏,9,0,2023-01-09T15:06:27.000Z,17849072480908810,8954180123,2023-01-11T20:59:35.540Z
,A democracia está de luto. Triste episódio contra a Nação Brasileira.,27,0,2023-01-09T14:45:50.000Z,17977368880910494,354312870,2023-01-11T20:59:35.540Z
,Infelizmente nem todos os psicólogos. Aqui estarrecida vendo a justificativa injustificável de alguns colegas em outros grupos,2,0,2023-01-09T15:12:29.000Z,17995462774568956,789621291,2023-01-11T20:59:39.408Z
,A psicólogia está de parabéns 👏👏👏👏👏👏👏,2,0,2023-01-09T15:00:23.000Z,17970600575020333,7473474735,2023-01-11T20:59:39.408Z
,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2,0,2023-01-09T14:53:38.000Z,18270230467111932,28414292348,2023-01-11T20:59:39.408Z
,👏👏👏😢😢😢😢,0,0,2023-01-09T14:45:47.000Z,17941972559376238,31934458590,2023-01-11T20:59:39.408Z
,"Sim! A psicologia deve ser contra todo ato político criminoso, embora eu fico triste em saber que não sabem a verdade. Investiguem e verão que quem comandou o ato terrotista foi o PT. Existem vídeos de manifestantes denunciando os terroristas.",1,0,2023-01-09T14:54:14.000Z,18178038688247991,4789244385,2023-01-11T20:59:39.408Z
,Todos vão pagar por isso🙏🏻 👏🏻👏🏻👏🏻👏🏻,2,0,2023-01-09T14:46:23.000Z,18005966227529915,374646530,2023-01-11T20:59:39.408Z
,Tome CRP 😂😂,0,0,2023-01-11T20:14:17.000Z,18019840936468815,1832003340,2023-01-11T20:59:43.345Z
,"O conselho deveria se posicionar também sobre como ""os baderneiros"" estão sendo mantidos presos. Que aliás diga-se de passagem, presas de forma aleatória. Não se trata de direita ou esquerda. São pessoas! Coisas foram destruídas. Pessoas estão morrendo dentro daquele ginásio. Lamentável",0,0,2023-01-11T19:50:32.000Z,17945140091522305,2464529792,2023-01-11T20:59:43.345Z
,Os caras conseguiram politizar a profissão!😂,0,0,2023-01-11T17:04:43.000Z,17942150921380972,33894745201,2023-01-11T20:59:47.877Z
,"Parabéns à entidade por seu posicionamento. Reforçar o apoio à democracia é fundamental neste momento. Mas como entidade de classe política e apartidária, cuja função é prezar pelos valores éticos dos profissionais de sua classe e pela saúde humana, gostaria de questionar o que está sendo feito em relação aos profissionais que deveriam prezar pela defesa da ciência e dos valores éticos, mas que estão defendendo abertamente o terrorismo e o golpismo, criticando até mesmo o posicionamento democrático da entidade, como vemos nos comentários deste post? E quanto àqueles que foram filmados participando de tais atos? Palavras são muito boas, mas é mais importante a ação contundente neste momento.",0,0,2023-01-11T15:45:27.000Z,17973997840868601,5403667092,2023-01-11T20:59:47.877Z
,Esse não é um assunto para um conselho de psicologia opinar. A Psicologia no Brasil é intelectualista e pedante.,0,0,2023-01-11T15:18:41.000Z,17844728936916355,32694197147,2023-01-11T20:59:47.877Z
,👏👏👏👏👏👏,0,0,2023-01-11T14:35:06.000Z,17966162738318407,55451267621,2023-01-11T20:59:51.848Z
,Cadê os psicólogos pra atender esses seres humanos?,0,0,2023-01-11T13:49:35.000Z,17982043165843625,47127553458,2023-01-11T20:59:51.848Z
,"Muito legal esta declaração. E sobre o tratamento recebido, terá nota de repúdio sobre as crianças presas, sobre o tratamento descabido na terceira idade e os traumas psicológicos que a medida terá nestes enclausurados?",0,0,2023-01-11T13:11:44.000Z,18338684554035215,259090885,2023-01-11T20:59:55.271Z
,Eu tenho pavor de psicólogo de direita. Aqui está sendo um ótimo local para ver qual “profissional” NÃO procurar kkkkk,0,0,2023-01-11T11:13:30.000Z,18028017484445828,386921193,2023-01-11T20:59:59.958Z
,"Ainda tem gente que briga por partido e ideologia, querendo justificar um erro com outro erro😂, seria cômico se não fosse trágico!",0,0,2023-01-11T10:20:44.000Z,17983375729839202,53716259413,2023-01-11T20:59:59.958Z
,"O Conselho, assim como o nosso código de ética nos diz, não deveria fazer posicionamento político em nome da profissão. A democracia é a diversidade de pensamentos na política também. Concordar com os pensamentos políticos de direita não nos torna extremistas nem mesmo nos leva a concordar o que ocorreu. O que queremos do Conselho é que realmente busque melhorias para nossa categoria e se posicione com relação aos ataques que a PSICOLOGIA vem sofrendo. Além de fiscalizar a execução da profissão no Brasil.",0,0,2023-01-11T10:09:39.000Z,17953277333198532,2925140934,2023-01-11T20:59:59.958Z
,Condena não. Usemos os termos corretos: repudia. O CFP mal processa as falhas éticas dos psicólogos,0,0,2023-01-11T10:01:07.000Z,17939374157578477,21872397562,2023-01-11T20:59:59.958Z
,Sensatez!!! 👏👏👏👏👏,0,0,2023-01-11T05:15:06.000Z,17952571145226228,9669847741,2023-01-11T21:00:04.397Z
,Democracia é a base da vida! Parabéns por se posicionarem!,0,0,2023-01-11T02:53:56.000Z,17922892058539327,1555680303,2023-01-11T21:00:04.397Z
,"Se opor ao f4scismo não é partidarismo. É o dever de um Conselho que se orienta a partir dos Direitos Humanos. E é o que deveria se esperar dos profissionais da psicologia. Qualquer prática contrária a eles, deve ser questionada e reprovada. Isso não é pauta comunista, nem da esquerda (até porque parte da direita brasileira, mas principalmente de outros países desenvolvidos, preza por eles). Na democracia, não se pode tolerar o intolerável, e o f4scismo se funda e se estrutura na intolerância, não há como ser democrata, ao mesmo tempo em que se é f4scista. E está evidente os fortes traços horrorosos de como o bolsonarismo r4dical é f4scista. Se você não concorda, das duas uma, ou desconhece o f4scismo, ou não se deu conta do que se trata o bolsonarismo. O Conselho certamente tem muitas falhas, mas tem cumprido com seu papel social (porque também tem essa função) e de referência para psicólogos no que tange essas questões diretamente ligadas aos direitos humanos e a saúde mental da população. A omissão diante de ataques ferrenhos a ordem democrática é que me preocuparia, não um posicionamento alinhado com o que a ciência aponta.",0,0,2023-01-11T02:45:06.000Z,17971735064053341,1506504245,2023-01-11T21:00:04.397Z
,Tô é besta de tanto psicólogo que não entendeu nada da profissão,0,0,2023-01-11T01:46:22.000Z,18201468943239549,5491787797,2023-01-11T21:00:04.397Z
,Faço minha as palavras do ex ministro Marco Aurélio a culpa é do stf,0,0,2023-01-11T01:46:18.000Z,18214424788207967,52330450721,2023-01-11T21:00:04.397Z
,Cadê vcs CRP? Não vão se manifestar sobre o cárcere de crianças e idosos? Não vai defender os direitos humanos?,0,0,2023-01-11T01:46:16.000Z,17883576251783996,354761184,2023-01-11T21:00:08.397Z
,👏👏👏👏👏,0,0,2023-01-11T01:35:23.000Z,17980188964748909,23808295992,2023-01-11T21:00:08.397Z
,"Vcs não representam a todos os psicologos. A mim, não.",0,0,2023-01-11T01:23:20.000Z,18206506132169697,16597280045,2023-01-11T21:00:08.397Z
,O que achamde pessias que estão desgastadas emocionalmente lutando por sua liberdade por democracia de ver seu pais caminhando a passos largos para o mesmo caminho da venezuela.,0,0,2023-01-11T01:21:03.000Z,17938835711456960,6876843160,2023-01-11T21:00:08.397Z
,"Psicologia deveria ser ciência e profissão, mas infelizmente anda respondendo a demandas ideológicas partidárias. Só falta assumir, mas isso vai contra o código de ética né? Então seguem de forma implícita. Uma lástima a tendenciosidade.",0,0,2023-01-11T00:40:13.000Z,17948058032320533,35310324647,2023-01-11T21:00:08.397Z
,"Excelente CFP, nenhum direito a menos. Repúdio ao golpismo. Todos pela democracia.",0,0,2023-01-11T00:39:08.000Z,17950068317274094,489835369,2023-01-11T21:00:08.397Z
,"O Conselho Federal de Psicologia na verdade é aparelhado pela esquerda. Logo, está nota nada mais é do que um posicionamento dos psicólogos ou psicólogas do conselho e não de TODOS os psicólogos do Brasil. Já está na hora do Conselho Federal ter uma postura mais condizente com a psicologia em si e não com política. Não estou interessado no posicionamento político do CFP e sim no que vocês deveriam fazer e, não fazem, pela categoria.",0,0,2023-01-11T00:25:18.000Z,17977421881908325,2273032000,2023-01-11T21:00:08.397Z
,"Fico feliz com vários comentários sensatos! CRP é claro que tem um lado político! Graças a Deus não somos obrigados a ter o mesmo posicionamento!  Cansada demais dos posicionamentos políticos governamentais e a nossa profissão caindo cada vez mais! Queremos nossos direitos, da nossa classe!",0,0,2023-01-10T23:34:17.000Z,17959648841200480,5842342280,2023-01-11T21:00:12.929Z
,"Fascistas, procurem outra profissão.",0,0,2023-01-10T23:30:45.000Z,17950107245385981,56715015807,2023-01-11T21:00:12.929Z
,SEM ANISTIA,0,0,2023-01-10T23:27:15.000Z,17969391776096446,56715015807,2023-01-11T21:00:12.929Z
,"Além de notas de repúdios a perder de vistas, condenações que ficam nos planos das ideias… deveriam estar mais próximas aos direitos dos psicólogos, estar mais presentes na prática diária dos profissionais de psicologia… no dia a dia nos serviços públicos e no SUS aos quais o profissional psi está inserido….",0,0,2023-01-10T22:45:00.000Z,18006004243555616,44853797,2023-01-11T21:00:12.929Z
,👏👏👏👏👏,0,0,2023-01-10T22:36:30.000Z,17992404448636915,3034331635,2023-01-11T21:00:16.958Z
,👏,0,0,2023-01-10T22:31:30.000Z,17940362891417147,38504189147,2023-01-11T21:00:16.958Z
